[2025-06-23 23:14:09.882] [info]  No state version found, assuming empty state.
[2025-06-23 23:49:24.741] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2025-06-23 23:49:24.741] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2025-06-23 23:49:24.741] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2025-06-23 23:49:24.741] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2025-06-23 23:49:24.741] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2025-06-23 23:49:24.741] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator LastSyncMigrator (to version 16) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator EnablePasskeysMigrator (to version 17) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator AutofillSettingsKeyMigrator (to version 18) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator RequirePasswordOnStartMigrator (to version 19) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator PrivateKeyMigrator (to version 20) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator CollectionMigrator (to version 21) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator CollapsedGroupingsMigrator (to version 22) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator MoveBiometricPromptsToStateProviders (to version 23) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator SmOnboardingTasksMigrator (to version 24) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator ClearClipboardDelayMigrator (to version 25) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator RevertLastSyncMigrator (to version 26) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator BadgeSettingsMigrator (to version 27) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator MoveBiometricUnlockToStateProviders (to version 28) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator UserNotificationSettingsKeyMigrator (to version 29) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2025-06-23 23:49:24.742] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2025-06-23 23:49:24.743] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2025-06-23 23:49:24.744] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2025-06-23 23:49:24.905] [info]  Disabling coredumps in main process
[2025-06-23 23:49:25.525] [info]  SSH agent started
[2025-06-23 23:49:25.539] [info]  State version: 70
[2025-06-23 23:49:25.584] [info]  Error: no result
[2025-06-23 23:49:34.396] [info]  [KeyService] Deriving master key took 81ms
[2025-06-23 23:49:34.748] [info]  [LockComponent] Sync took 230ms
[2025-06-23 23:49:34.749] [info]  [LockComponent] Private key regeneration took 1ms
[2025-06-23 23:49:34.823] [info]  Starting decryption using multithreading with 8 workers for 420 items
[2025-06-23 23:49:34.976] [info]  Finished decrypting 420 items using 8 workers
[2025-06-23 23:49:34.977] [info]  [CipherService] Decrypting 420 ciphers took 155ms
[2025-06-23 23:49:35.042] [info]  WebSocket connected to wss://notifications.bitwarden.com/hub?access_token=eyJhbGciOiJSUzI1NiIsImtpZCI6IkJDMzZDMjE0REI0OEYyMzVCNzdEQTNGMTcyMEMxQTM1QTk2MkVBNDNSUzI1NiIsIng1dCI6InZEYkNGTnRJOGpXM2ZhUHhjZ3dhTmFsaTZrTSIsInR5cCI6ImF0K2p3dCJ9.eyJpc3MiOiJodHRwczovL2lkZW50aXR5LmJpdHdhcmRlbi5jb20iLCJuYmYiOjE3NTA3MTE3NjYsImlhdCI6MTc1MDcxMTc2NiwiZXhwIjoxNzUwNzE1MzY2LCJzY29wZSI6WyJhcGkiLCJvZmZsaW5lX2FjY2VzcyJdLCJhbXIiOlsiQXBwbGljYXRpb24iXSwiY2xpZW50X2lkIjoiZGVza3RvcCIsInN1YiI6ImRiMGQwOGRmLTE5MDktNGFmNC1iNDJkLWFkMzIwMDhjNDZjZiIsImF1dGhfdGltZSI6MTc1MDcwOTY5MywiaWRwIjoiYml0d2FyZGVuIiwicHJlbWl1bSI6dHJ1ZSwiZW1haWwiOiJsYXVyZW50Zjg0QGdtYWlsLmNvbSIsImVtYWlsX3ZlcmlmaWVkIjp0cnVlLCJzc3RhbXAiOiIyMTFjNDNmNy0yZTQ1LTQ1YmQtODM3My04ZTYxMDcxNDBiZjMiLCJkZXZpY2UiOiI2NDYzMmE1Mi0yMjk1LTRkYmYtOGUzZi05N2FkODBhOWEyMjAiLCJkZXZpY2V0eXBlIjoiTGludXhEZXNrdG9wIiwianRpIjoiOTU3RTU5Q0UyRTM5MkFGRDFDQzMxQzk1NTZDQjkwQjkifQ.l8dELhTihqj8If9jyQJbbRKb4hGJMUnMNrZmS6jvGxFTBQOVkNbx0IaXsuTicJ0ZpkQ5W7WOrXRbUT5leFOnOOhFN_UgsCLkzkfi_BCFIJXSWc4zhUSn4Sh6oUIhFUnu_DEhSLeLzrjA-WeqjFAVvm_uEs33NSJHpSOzy02OYuJ64ipajK83KPCUvPLOxp6KI_-BJGJyGeutaKpasVsOqG7cyrYhP8IhEu40o41SVxof4crbHHQCyJErwUsULFydjx17Uc1vkdZ46Ec_5h8bd0enuCeKderVeyVrK5Cm26UZB6LfbJbp4VwvluDls1R6L-652_9NNoWh-P9J72hIejfX8ZveodUOtX_X7eSM6T3BvOa5ZBXiOiF-ecyuMRXMvMJfJVt37BoQPW1gMv4WAE1s94GBFzavquKaLVueSW15OLs7n9LF-Mw3l96Xx739lTuYpQRTbyv08eKTeOXSn1LsAVS9Hm3Yjus4itMc0Drx7xeBYRhQ9RPGs3cLQ3Rdg2mOr3aK-VgeqMkCF3QedlTsYp0EWJeo2iP-76yqchKAsp2MISNHmNpReuccneAu_R3yJhsXrx1-O42Ul-iMs7gdlBnM_fpdqsw0J45FkBjLOXD5x88zzqz3Et1fSGcSQWMEV6n3NrDTVRdZqXQf7aMLxhLqaShpvduaDWH4pyc.
[2025-06-23 23:49:35.042] [info]  Using HubProtocol 'messagepack'.
[2025-06-23 23:49:35.046] [info]  [SearchService] Building search index of 420 ciphers took 57ms
[2025-06-23 23:50:21.597] [info]  Starting decryption using multithreading with 8 workers for 420 items
[2025-06-23 23:50:21.620] [info]  Retrieving application id
[2025-06-23 23:50:21.649] [info]  Finished decrypting 420 items using 8 workers
[2025-06-23 23:50:21.650] [info]  [CipherService] Decrypting 420 ciphers took 54ms
[2025-06-23 23:50:21.710] [info]  [SearchService] Building search index of 420 ciphers took 48ms
[2025-06-24 14:42:40.149] [info]  State version: 70
[2025-06-24 14:42:40.157] [info]  Migrator MinVersionMigrator (to version 3) should migrate: false - up
[2025-06-24 14:42:40.159] [info]  Migrator RemoveEverBeenUnlockedMigrator (to version 4) should migrate: false - up
[2025-06-24 14:42:40.160] [info]  Migrator AddKeyTypeToOrgKeysMigrator (to version 5) should migrate: false - up
[2025-06-24 14:42:40.160] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2025-06-24 14:42:40.160] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2025-06-24 14:42:40.161] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2025-06-24 14:42:40.161] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2025-06-24 14:42:40.161] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2025-06-24 14:42:40.161] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2025-06-24 14:42:40.161] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2025-06-24 14:42:40.162] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2025-06-24 14:42:40.162] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2025-06-24 14:42:40.162] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
[2025-06-24 14:42:40.162] [info]  Migrator LastSyncMigrator (to version 16) should migrate: false - up
[2025-06-24 14:42:40.162] [info]  Migrator EnablePasskeysMigrator (to version 17) should migrate: false - up
[2025-06-24 14:42:40.162] [info]  Migrator AutofillSettingsKeyMigrator (to version 18) should migrate: false - up
[2025-06-24 14:42:40.162] [info]  Migrator RequirePasswordOnStartMigrator (to version 19) should migrate: false - up
[2025-06-24 14:42:40.162] [info]  Migrator PrivateKeyMigrator (to version 20) should migrate: false - up
[2025-06-24 14:42:40.163] [info]  Migrator CollectionMigrator (to version 21) should migrate: false - up
[2025-06-24 14:42:40.163] [info]  Migrator CollapsedGroupingsMigrator (to version 22) should migrate: false - up
[2025-06-24 14:42:40.163] [info]  Migrator MoveBiometricPromptsToStateProviders (to version 23) should migrate: false - up
[2025-06-24 14:42:40.163] [info]  Migrator SmOnboardingTasksMigrator (to version 24) should migrate: false - up
[2025-06-24 14:42:40.163] [info]  Migrator ClearClipboardDelayMigrator (to version 25) should migrate: false - up
[2025-06-24 14:42:40.163] [info]  Migrator RevertLastSyncMigrator (to version 26) should migrate: false - up
[2025-06-24 14:42:40.163] [info]  Migrator BadgeSettingsMigrator (to version 27) should migrate: false - up
[2025-06-24 14:42:40.163] [info]  Migrator MoveBiometricUnlockToStateProviders (to version 28) should migrate: false - up
[2025-06-24 14:42:40.163] [info]  Migrator UserNotificationSettingsKeyMigrator (to version 29) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2025-06-24 14:42:40.164] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2025-06-24 14:42:40.165] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2025-06-24 14:42:40.166] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2025-06-24 14:42:40.526] [info]  Disabling coredumps in main process
[2025-06-24 14:42:41.994] [info]  SSH agent started
[2025-06-24 14:42:42.028] [info]  State version: 70
[2025-06-24 14:43:54.233] [info]  Error: no result
[2025-06-24 14:43:56.887] [info]  Error: DBus error service error org.freedesktop.Secret.Error.IsLocked: no description
[2025-06-24 14:43:56.897] [error] Refresh token not found in secure storage. Access token will fail to refresh upon expiration or manual refresh.
[2025-06-24 14:43:56.935] [error] Error refreshing access token:  Error: Cannot refresh access token, no refresh token or api keys are stored.
[2025-06-24 14:44:37.272] [info]  [KeyService] Deriving master key took 108ms
[2025-06-24 14:44:38.131] [info]  Self-host environment did not respond in time, emitting previous config.
[2025-06-25 15:19:30.037] [info]  State version: 70
[2025-06-25 15:19:30.041] [info]  Migrator MinVersionMigrator (to version 3) should migrate: false - up
[2025-06-25 15:19:30.041] [info]  Migrator RemoveEverBeenUnlockedMigrator (to version 4) should migrate: false - up
[2025-06-25 15:19:30.041] [info]  Migrator AddKeyTypeToOrgKeysMigrator (to version 5) should migrate: false - up
[2025-06-25 15:19:30.041] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2025-06-25 15:19:30.041] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2025-06-25 15:19:30.041] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2025-06-25 15:19:30.041] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator LastSyncMigrator (to version 16) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator EnablePasskeysMigrator (to version 17) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator AutofillSettingsKeyMigrator (to version 18) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator RequirePasswordOnStartMigrator (to version 19) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator PrivateKeyMigrator (to version 20) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator CollectionMigrator (to version 21) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator CollapsedGroupingsMigrator (to version 22) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator MoveBiometricPromptsToStateProviders (to version 23) should migrate: false - up
[2025-06-25 15:19:30.042] [info]  Migrator SmOnboardingTasksMigrator (to version 24) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator ClearClipboardDelayMigrator (to version 25) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator RevertLastSyncMigrator (to version 26) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator BadgeSettingsMigrator (to version 27) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator MoveBiometricUnlockToStateProviders (to version 28) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator UserNotificationSettingsKeyMigrator (to version 29) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2025-06-25 15:19:30.043] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
